20200505T,3043.0,3043.0,3043.0,3043.0,0
20200506T,4367.0,4367.0,4367.0,4367.0,0
20200507T,5967.0,5967.0,5967.0,5967.0,0
20200508T,4792.0,4792.0,4792.0,4792.0,0
20200509T,4061.0,4061.0,4061.0,4061.0,0
20200510T,6181.0,6181.0,6181.0,6181.0,0
20200511T,8085.0,8085.0,8085.0,8085.0,0
20200512T,4416.0,4416.0,4416.0,4416.0,0
20200513T,3994.0,3994.0,3994.0,3994.0,0
20200514T,4398.0,4398.0,4398.0,4398.0,0
20200515T,4172.0,4172.0,4172.0,4172.0,0
20200516T,5067.0,5067.0,5067.0,5067.0,0
20200517T,4054.0,4054.0,4054.0,4054.0,0
20200518T,4260.0,4260.0,4260.0,4260.0,0
20200519T,3682.0,3682.0,3682.0,3682.0,0
20200520T,5013.0,5013.0,5013.0,5013.0,0
20200521T,4631.0,4631.0,4631.0,4631.0,0
20200522T,4095.0,4095.0,4095.0,4095.0,0
20200523T,2707.0,2707.0,2707.0,2707.0,0
20200524T,3608.0,3608.0,3608.0,3608.0,0
20200525T,3211.0,3211.0,3211.0,3211.0,0
20200526T,2809.0,2809.0,2809.0,2809.0,0
20200527T,3624.0,3624.0,3624.0,3624.0,0
20200528T,3467.0,3467.0,3467.0,3467.0,0
20200529T,3046.0,3046.0,3046.0,3046.0,0
20200530T,3160.0,3160.0,3160.0,3160.0,0
20200531T,2801.0,2801.0,2801.0,2801.0,0
20200601T,3752.0,3752.0,3752.0,3752.0,0
20200602T,4738.0,4738.0,4738.0,4738.0,0
20200603T,2787.0,2787.0,2787.0,2787.0,0
20200604T,2819.0,2819.0,2819.0,2819.0,0
20200605T,2660.0,2660.0,2660.0,2660.0,0
20200606T,2398.0,2398.0,2398.0,2398.0,0
20200607T,2561.0,2561.0,2561.0,2561.0,0
20200608T,2544.0,2544.0,2544.0,2544.0,0
20200609T,2665.0,2665.0,2665.0,2665.0,0
20200610T,3136.0,3136.0,3136.0,3136.0,0
20200611T,3813.0,3813.0,3813.0,3813.0,0
20200612T,2568.0,2568.0,2568.0,2568.0,0
20200613T,2240.0,2240.0,2240.0,2240.0,0
20200614T,2419.0,2419.0,2419.0,2419.0,0
20200615T,3500.0,3500.0,3500.0,3500.0,0
20200616T,2473.0,2473.0,2473.0,2473.0,0
20200617T,2588.0,2588.0,2588.0,2588.0,0
20200618T,2513.0,2513.0,2513.0,2513.0,0
20200619T,2728.0,2728.0,2728.0,2728.0,0
20200620T,2208.0,2208.0,2208.0,2208.0,0
20200621T,1970.0,1970.0,1970.0,1970.0,0
20200622T,3281.0,3281.0,3281.0,3281.0,0
20200623T,2344.0,2344.0,2344.0,2344.0,0
20200624T,2773.0,2773.0,2773.0,2773.0,0
20200625T,2507.0,2507.0,2507.0,2507.0,0
20200626T,2550.0,2550.0,2550.0,2550.0,0
20200627T,2949.0,2949.0,2949.0,2949.0,0
20200628T,2407.0,2407.0,2407.0,2407.0,0
20200629T,2303.0,2303.0,2303.0,2303.0,0
20200630T,2133.0,2133.0,2133.0,2133.0,0
20200701T,2369.0,2369.0,2369.0,2369.0,0
20200702T,2919.0,2919.0,2919.0,2919.0,0
20200703T,2095.0,2095.0,2095.0,2095.0,0
20200704T,1944.0,1944.0,1944.0,1944.0,0
