20200505T,160.96589940786362,160.96589940786362,160.96589940786362,160.96589940786362,0
20200506T,255.20349431037903,255.20349431037903,255.20349431037903,255.20349431037903,0
20200507T,327.8521919250488,327.8521919250488,327.8521919250488,327.8521919250488,0
20200508T,245.93077528476715,245.93077528476715,245.93077528476715,245.93077528476715,0
20200509T,214.2315428853035,214.2315428853035,214.2315428853035,214.2315428853035,0
20200510T,453.3862560391426,453.3862560391426,453.3862560391426,453.3862560391426,0
20200511T,236.84961020946503,236.84961020946503,236.84961020946503,236.84961020946503,0
20200512T,172.9623721241951,172.9623721241951,172.9623721241951,172.9623721241951,0
20200513T,236.3331908583641,236.3331908583641,236.3331908583641,236.3331908583641,0
20200514T,318.39616042375565,318.39616042375565,318.39616042375565,318.39616042375565,0
20200515T,302.274342417717,302.274342417717,302.274342417717,302.274342417717,0
20200516T,196.17437434196472,196.17437434196472,196.17437434196472,196.17437434196472,0
20200517T,191.39923292398453,191.39923292398453,191.39923292398453,191.39923292398453,0
20200518T,304.38753724098206,304.38753724098206,304.38753724098206,304.38753724098206,0
20200519T,186.5309197306633,186.5309197306633,186.5309197306633,186.5309197306633,0
20200520T,296.5148337483406,296.5148337483406,296.5148337483406,296.5148337483406,0
20200521T,276.66105341911316,276.66105341911316,276.66105341911316,276.66105341911316,0
20200522T,206.0562219619751,206.0562219619751,206.0562219619751,206.0562219619751,0
20200523T,177.3069293498993,177.3069293498993,177.3069293498993,177.3069293498993,0
20200524T,216.66571933031082,216.66571933031082,216.66571933031082,216.66571933031082,0
20200525T,154.6691699028015,154.6691699028015,154.6691699028015,154.6691699028015,0
20200526T,191.44766569137573,191.44766569137573,191.44766569137573,191.44766569137573,0
20200527T,173.57678991556168,173.57678991556168,173.57678991556168,173.57678991556168,0
20200528T,212.2333680987358,212.2333680987358,212.2333680987358,212.2333680987358,0
20200529T,192.39774370193481,192.39774370193481,192.39774370193481,192.39774370193481,0
20200530T,407.50460278987885,407.50460278987885,407.50460278987885,407.50460278987885,0
20200531T,252.01433157920837,252.01433157920837,252.01433157920837,252.01433157920837,0
20200601T,240.45884066820145,240.45884066820145,240.45884066820145,240.45884066820145,0
20200602T,288.29823112487793,288.29823112487793,288.29823112487793,288.29823112487793,0
20200603T,188.3342928290367,188.3342928290367,188.3342928290367,188.3342928290367,0
20200604T,243.2781287431717,243.2781287431717,243.2781287431717,243.2781287431717,0
20200605T,167.91204261779785,167.91204261779785,167.91204261779785,167.91204261779785,0
20200606T,136.50314110517502,136.50314110517502,136.50314110517502,136.50314110517502,0
20200607T,168.32767802476883,168.32767802476883,168.32767802476883,168.32767802476883,0
